client_id,sessionId,deviceCategory,platform,dataSource,sessionDate,activityTime,source,medium,channelGrouping,campaign,keyword,hostname,landingPagePath,activityType,customDimension,pageview.pagePath,pageview.pageTitle
1578528053.1585836,1585849818,mobile,iOS,web,2020-04-02,2020-04-02T17:50:18.475055Z,(direct),(none),Direct,(not set),(not set),weclouddata.com,/courses/big-data-for-data-scientists/,PAGEVIEW,[{'index': 1}],/courses/big-data-for-data-scientists/,Big Data for Data Scientists - Online Live Classroom - WeCloudData
1578528053.1585836,1585837815,mobile,iOS,web,2020-04-02,2020-04-02T14:30:15.400699Z,(direct),(none),Direct,(not set),(not set),weclouddata.com,/courses/big-data-for-data-scientists/,PAGEVIEW,[{'index': 1}],/courses/big-data-for-data-scientists/,Big Data for Data Scientists - Online Live Classroom - WeCloudData
1582024361.1587067,1587072877,desktop,Macintosh,web,2020-04-16,2020-04-16T21:34:37.586376Z,google,organic,Organic Search,(not set),(not provided),weclouddata.com,/courses/sql-for-data-science/,PAGEVIEW,[{'index': 1}],/courses/sql-for-data-science/,SQL for Data Science - Online Live Classroom - WeCloudData
1582024361.1587067,1587068738,desktop,Macintosh,web,2020-04-16,2020-04-16T20:25:38.861172Z,google,organic,Organic Search,(not set),(not provided),weclouddata.com,/corporate-partners/,PAGEVIEW,[{'index': 1}],/corporate-partners/,Corporate Consulting and Training | WeCloudData
1582024361.1587067,1587066863,desktop,Macintosh,web,2020-04-16,,,,,,,,,,,,
1583221273.1579192,1580315632,desktop,Windows,web,2020-01-29,,,,,,,,,,,,
1583221273.1579192,1580235614,desktop,Windows,web,2020-01-28,,,,,,,,,,,,
1583221273.1579192,1580163646,desktop,Windows,web,2020-01-27,,,,,,,,,,,,
1583221273.1579192,1580154037,desktop,Windows,web,2020-01-27,,,,,,,,,,,,
1583221273.1579192,1579543435,desktop,Windows,web,2020-01-20,,,,,,,,,,,,
1583221273.1579192,1579193343,desktop,Windows,web,2020-01-16,,,,,,,,,,,,
158400123.1587135,1587985415,desktop,Windows,web,2020-04-27,2020-04-27T11:03:35.113004Z,google,organic,Organic Search,(not set),(not provided),weclouddata.com,/learning-paths/,PAGEVIEW,[{'index': 1}],/learning-paths/,Learning Paths - WeCloudData
158400123.1587135,1587400707,desktop,Windows,web,2020-04-20,,,,,,,,,,,,
158400123.1587135,1587134936,desktop,Windows,web,2020-04-17,,,,,,,,,,,,
1584273282.158475,1585190802,desktop,Windows,web,2020-03-25,,,,,,,,,,,,
1584273282.158475,1584841134,desktop,Windows,web,2020-03-21,,,,,,,,,,,,
1584273282.158475,1584750751,desktop,Windows,web,2020-03-20,,,,,,,,,,,,
1585755454.1579182,1579633723,mobile,Android,web,2020-01-21,2020-01-21T19:08:43.735694Z,google,organic,Organic Search,(not set),(not provided),weclouddata.com,/courses/programming-for-data-engineers/,PAGEVIEW,[{'index': 1}],/courses/programming-for-data-engineers/,Data Engineering Training | Toronto | WeCloudData
1585755454.1579182,1579631569,mobile,Android,web,2020-01-21,,,,,,,,,,,,
1585755454.1579182,1579627121,mobile,Android,web,2020-01-21,,,,,,,,,,,,
1585755454.1579182,1579182606,mobile,Android,web,2020-01-16,,,,,,,,,,,,
1588648892.1579177,1579179523,mobile,Android,web,2020-01-16,2020-01-16T12:58:43.501077Z,google,cpc,Paid Search,Full-time Bootcamp,data science course toronto,weclouddata.com,/courses/data-science-diploma/,PAGEVIEW,[{'index': 1}],/courses/data-science-diploma/,Best Data Science Training in Canada | Diploma Program | WeCloudData
1588648892.1579177,1579179474,mobile,Android,web,2020-01-16,2020-01-16T12:57:54.746607Z,google,cpc,Paid Search,Full-time Bootcamp,data science course toronto,weclouddata.com,/events/,PAGEVIEW,[{'index': 1}],/events/,Page not found - WeCloudData
1588648892.1579177,1579179205,mobile,Android,web,2020-01-16,2020-01-16T12:53:25.151496Z,google,cpc,Paid Search,Full-time Bootcamp,data science course toronto,weclouddata.com,/courses/data-science-diploma/,PAGEVIEW,[{'index': 1}],/courses/data-science-diploma/,Best Data Science Training in Canada | Diploma Program | WeCloudData
1588648892.1579177,1579178939,mobile,Android,web,2020-01-16,,,,,,,,,,,,
1591074303.15764,1579949540,mobile,iOS,web,2020-01-25,,,,,,,,,,,,
1591074303.15764,1578401430,mobile,iOS,web,2020-01-07,2020-01-07T12:50:30.956581Z,google,organic,Organic Search,(not set),(not provided),weclouddata.com,/courses/,PAGEVIEW,[{'index': 1}],/courses/,Courses Archive - WeCloudData
1591074303.15764,1578333405,mobile,iOS,web,2020-01-06,,,,,,,,,,,,
1595391600.1577992,1578590740,desktop,Windows,web,2020-01-09,2020-01-09T17:25:40.929767Z,google,organic,Organic Search,(not set),(not provided),weclouddata.com,/courses/python-foundations/,PAGEVIEW,[{'index': 1}],/courses/python-foundations/,Python Foundations - WeCloudData
1595391600.1577992,1578431522,desktop,Windows,web,2020-01-07,2020-01-07T21:12:02.877590Z,google,organic,Organic Search,(not set),(not provided),weclouddata.com,/courses/applied-machine-learning/,PAGEVIEW,[{'index': 1}],/courses/applied-machine-learning/,Applied Machine Learning - WeCloudData
1595391600.1577992,1578085467,desktop,Windows,web,2020-01-03,,,,,,,,,,,,
1595391600.1577992,1578059153,desktop,Windows,web,2020-01-03,,,,,,,,,,,,
1595391600.1577992,1577993493,desktop,Windows,web,2020-01-02,,,,,,,,,,,,
1596671715.1579657,1587488401,desktop,Macintosh,web,2020-04-21,,,,,,,,,,,,
1596671715.1579657,1586391862,desktop,Macintosh,web,2020-04-08,2020-04-09T00:24:22.425168Z,wcd.blue,referral,Referral,(not set),(not set),weclouddata.com,/courses/big-data-for-data-scientists/,PAGEVIEW,[{'index': 1}],/courses/big-data-for-data-scientists/,Big Data for Data Scientists - Online Live Classroom - WeCloudData
1596671715.1579657,1581277416,desktop,Macintosh,web,2020-02-09,,,,,,,,,,,,
1596671715.1579657,1579748253,desktop,Macintosh,web,2020-01-22,,,,,,,,,,,,
1596671715.1579657,1579657579,desktop,Macintosh,web,2020-01-21,,,,,,,,,,,,
1596891019.1568642,1579269174,desktop,Macintosh,web,2020-01-17,2020-01-17T13:52:54.660032Z,google,organic,Organic Search,(not set),(not provided),weclouddata.com,/,PAGEVIEW,[{'index': 1}],/,Best Data Science and AI Courses in Canada | WeCloudData
1596891019.1568642,1579221219,desktop,Macintosh,web,2020-01-16,2020-01-17T00:33:39.050595Z,google,organic,Organic Search,(not set),(not provided),weclouddata.com,/,PAGEVIEW,[{'index': 1}],/,Best Data Science and AI Courses in Canada | WeCloudData
1596891019.1568642,1579148428,desktop,Macintosh,web,2020-01-15,2020-01-16T04:20:28.821932Z,google,organic,Organic Search,(not set),(not provided),weclouddata.com,/,PAGEVIEW,[{'index': 1}],/,Best Data Scinece and AI Courses in Canada | WeCloudData
1596891019.1568642,1578424859,desktop,Macintosh,web,2020-01-07,2020-01-07T19:20:59.911296Z,google,organic,Organic Search,(not set),(not provided),weclouddata.com,/,PAGEVIEW,[{'index': 1}],/,Best Data Scinece and AI Courses in Canada | WeCloudData
1596891019.1568642,1578415622,desktop,Macintosh,web,2020-01-07,2020-01-07T16:47:02.105847Z,google,organic,Organic Search,(not set),(not provided),weclouddata.com,/,PAGEVIEW,[{'index': 1}],/,Best Data Scinece and AI Courses in Canada | WeCloudData
1596891019.1568642,1578413531,desktop,Macintosh,web,2020-01-07,2020-01-07T16:12:11.019876Z,google,organic,Organic Search,(not set),(not provided),weclouddata.com,/courses/applied-machine-learning/,PAGEVIEW,[{'index': 1}],/courses/applied-machine-learning/,Applied Machine Learning - WeCloudData
1596891019.1568642,1578343439,desktop,Macintosh,web,2020-01-06,,,,,,,,,,,,
1597983161.158239,1582492085,mobile,Android,web,2020-02-23,,,,,,,,,,,,
1597983161.158239,1582405881,mobile,Android,web,2020-02-22,2020-02-22T21:11:21.969923Z,(direct),(none),Direct,(not set),(not set),weclouddata.com,/,PAGEVIEW,[{'index': 1}],/,Best Data Science and AI Courses in Canada | WeCloudData
1597983161.158239,1582386746,mobile,Android,web,2020-02-22,,,,,,,,,,,,
1598762628.1573231,1579729324,desktop,Macintosh,web,2020-01-22,2020-01-22T21:42:04.380818Z,google,organic,Organic Search,(not set),(not provided),weclouddata.com,/,PAGEVIEW,[{'index': 1}],/,Best Data Science and AI Courses in Canada | WeCloudData
1598762628.1573231,1579375601,desktop,Macintosh,web,2020-01-18,,,,,,,,,,,,
1598762628.1573231,1578498867,desktop,Macintosh,web,2020-01-08,2020-01-08T15:54:27.263243Z,google,organic,Organic Search,(not set),(not provided),weclouddata.com,/,PAGEVIEW,[{'index': 1}],/,Best Data Scinece and AI Courses in Canada | WeCloudData
1598762628.1573231,1578495849,desktop,Macintosh,web,2020-01-08,2020-01-08T15:04:09.432493Z,google,organic,Organic Search,(not set),(not provided),weclouddata.com,/,PAGEVIEW,[{'index': 1}],/,Best Data Scinece and AI Courses in Canada | WeCloudData
1598762628.1573231,1578344998,desktop,Macintosh,web,2020-01-06,2020-01-06T21:09:58.997833Z,google,organic,Organic Search,(not set),(not provided),weclouddata.com,/,PAGEVIEW,[{'index': 1}],/,Best Data Scinece and AI Courses in Canada | WeCloudData
1598762628.1573231,1578012421,desktop,Macintosh,web,2020-01-02,2020-01-03T00:47:01.087875Z,google,organic,Organic Search,(not set),(not provided),weclouddata.com,/,PAGEVIEW,[{'index': 1}],/,Best Data Scinece and AI Courses in Canada | WeCloudData
1599085205.1582649,1583283548,mobile,Android,web,2020-03-03,,,,,,,,,,,,
1599085205.1582649,1582943480,mobile,Android,web,2020-02-28,,,,,,,,,,,,
1599085205.1582649,1582649107,mobile,Android,web,2020-02-25,2020-02-25T16:45:07.698500Z,google,organic,Organic Search,(not set),(not provided),weclouddata.com,/,PAGEVIEW,[{'index': 1}],/,Best Data Science and AI Courses in Canada | WeCloudData
1600883310.1587682,1588194986,desktop,Macintosh,web,2020-04-29,,,,,,,,,,,,
1600883310.1587682,1588028459,desktop,Macintosh,web,2020-04-27,,,,,,,,,,,,
1600883310.1587682,1587682730,desktop,Macintosh,web,2020-04-23,,,,,,,,,,,,
160095559.1581653,1585618123,desktop,Windows,web,2020-03-30,2020-03-31T01:28:43.215474Z,google,organic,Organic Search,(not set),(not provided),weclouddata.com,/,PAGEVIEW,[{'index': 1}],/,Best Data Science and AI Courses in Canada | WeCloudData
160095559.1581653,1585421870,desktop,Windows,web,2020-03-28,,,,,,,,,,,,
160095559.1581653,1581653182,desktop,Windows,web,2020-02-13,,,,,,,,,,,,
160201994.1584826,1586465525,desktop,Macintosh,web,2020-04-09,2020-04-09T20:52:05.535552Z,google,organic,Organic Search,(not set),(not provided),weclouddata.com,/,PAGEVIEW,[{'index': 1}],/,Best Data Science and AI Courses in Canada | WeCloudData
160201994.1584826,1586447939,desktop,Macintosh,web,2020-04-09,,,,,,,,,,,,
160201994.1584826,1584928198,desktop,Macintosh,web,2020-03-22,2020-03-23T01:49:58.536992Z,google,organic,Organic Search,(not set),(not provided),weclouddata.com,/,PAGEVIEW,[{'index': 1}],/,Best Data Science and AI Courses in Canada | WeCloudData
160201994.1584826,1584831111,desktop,Macintosh,web,2020-03-21,,,,,,,,,,,,
160201994.1584826,1584825985,desktop,Macintosh,web,2020-03-21,,,,,,,,,,,,
160283143.1581635,1582045405,desktop,Windows,web,2020-02-18,2020-02-18T17:03:25.493275Z,google,organic,Organic Search,(not set),(not provided),weclouddata.com,/,PAGEVIEW,[{'index': 1}],/,Best Data Science and AI Courses in Canada | WeCloudData
160283143.1581635,1581714529,desktop,Windows,web,2020-02-14,2020-02-14T21:08:49.669732Z,google,organic,Organic Search,(not set),(not provided),weclouddata.com,/,PAGEVIEW,[{'index': 1}],/,Best Data Science and AI Courses in Canada | WeCloudData
160283143.1581635,1581635089,desktop,Windows,web,2020-02-13,2020-02-13T23:04:49.015826Z,google,organic,Organic Search,(not set),(not provided),weclouddata.com,/,PAGEVIEW,[{'index': 1}],/,Best Data Science and AI Courses in Canada | WeCloudData
1604300081.1576004,1578919107,desktop,Macintosh,web,2020-01-13,,,,,,,,,,,,
1604300081.1576004,1578615346,desktop,Macintosh,web,2020-01-09,,,,,,,,,,,,
1604300081.1576004,1578497531,desktop,Macintosh,web,2020-01-08,,,,,,,,,,,,
160531351.15756452,1582129117,desktop,Windows,web,2020-02-19,,,,,,,,,,,,
160531351.15756452,1580829848,desktop,Windows,web,2020-02-04,,,,,,,,,,,,
160531351.15756452,1579637539,desktop,Windows,web,2020-01-21,,,,,,,,,,,,
160531351.15756452,1578327844,desktop,Windows,web,2020-01-06,,,,,,,,,,,,
160531351.15756452,1578074430,desktop,Windows,web,2020-01-03,,,,,,,,,,,,
160531351.15756452,1577998550,desktop,Windows,web,2020-01-02,,,,,,,,,,,,
1606235981.1578543,1585258952,desktop,Windows,web,2020-03-26,,,,,,,,,,,,
1606235981.1578543,1583082596,desktop,Windows,web,2020-03-01,,,,,,,,,,,,
1606235981.1578543,1582427126,desktop,Windows,web,2020-02-22,,,,,,,,,,,,
1606235981.1578543,1581300141,desktop,Windows,web,2020-02-09,,,,,,,,,,,,
1606235981.1578543,1580666726,desktop,Windows,web,2020-02-02,,,,,,,,,,,,
1606235981.1578543,1579234268,desktop,Windows,web,2020-01-16,,,,,,,,,,,,
1606235981.1578543,1579060148,desktop,Windows,web,2020-01-14,,,,,,,,,,,,
1606235981.1578543,1578886128,desktop,Windows,web,2020-01-12,2020-01-13T03:28:48.582676Z,google,organic,Organic Search,(not set),(not provided),weclouddata.com,/courses/sql-for-data-science/,PAGEVIEW,[{'index': 1}],/courses/sql-for-data-science/,SQL for Data Science - WeCloudData
1606235981.1578543,1578846906,desktop,Windows,web,2020-01-12,2020-01-12T16:35:06.050237Z,google,organic,Organic Search,(not set),(not provided),weclouddata.com,/courses/data-science-with-python/,PAGEVIEW,[{'index': 1}],/courses/data-science-with-python/,Data Science Course | Python | WeCloudData Toronto
1606235981.1578543,1578844389,desktop,Windows,web,2020-01-12,,,,,,,,,,,,
1606235981.1578543,1578781400,desktop,Windows,web,2020-01-11,2020-01-11T22:23:20.636330Z,google,organic,Organic Search,(not set),(not provided),weclouddata.com,/courses/sql-for-data-science/,PAGEVIEW,[{'index': 1}],/courses/sql-for-data-science/,SQL for Data Science - WeCloudData
1606235981.1578543,1578737609,desktop,Windows,web,2020-01-11,2020-01-11T10:13:29.077384Z,google,organic,Organic Search,(not set),(not provided),weclouddata.com,/courses/sql-for-data-science/,PAGEVIEW,[{'index': 1}],/courses/sql-for-data-science/,SQL for Data Science - WeCloudData
1606235981.1578543,1578635573,desktop,Windows,web,2020-01-10,,,,,,,,,,,,
1606235981.1578543,1578632281,desktop,Windows,web,2020-01-10,,,,,,,,,,,,
1606235981.1578543,1578542999,desktop,Windows,web,2020-01-08,,,,,,,,,,,,
1607689105.158702,1587866598,mobile,Android,web,2020-04-25,2020-04-26T02:03:18.561244Z,google,cpc,Paid Search,ds_bootcamp_042020,careers for data scientists,weclouddata.com,/contact-us/,PAGEVIEW,[{'index': 1}],/contact-us/,Contact Us - WeCloudData
1607689105.158702,1587835853,mobile,Android,web,2020-04-25,2020-04-25T17:30:53.498733Z,google,cpc,Paid Search,ds_bootcamp_042020,careers for data scientists,weclouddata.com,/contact-us/,PAGEVIEW,[{'index': 1}],/contact-us/,Contact Us - WeCloudData
1607689105.158702,1587617097,mobile,Android,web,2020-04-23,2020-04-23T04:44:57.236420Z,google,cpc,Paid Search,ds_bootcamp_042020,careers for data scientists,weclouddata.com,/contact-us/,PAGEVIEW,[{'index': 1}],/contact-us/,Contact Us - WeCloudData
1607689105.158702,1587567141,mobile,Android,web,2020-04-22,2020-04-22T14:52:21.707460Z,google,cpc,Paid Search,ds_bootcamp_042020,careers for data scientists,weclouddata.com,/contact-us/,PAGEVIEW,[{'index': 1}],/contact-us/,Contact Us - WeCloudData
1607689105.158702,1587465632,mobile,Android,web,2020-04-21,2020-04-21T10:40:32.629887Z,google,cpc,Paid Search,ds_bootcamp_042020,careers for data scientists,weclouddata.com,/contact-us/,PAGEVIEW,[{'index': 1}],/contact-us/,Contact Us - WeCloudData
1607689105.158702,1587315850,mobile,Android,web,2020-04-19,2020-04-19T17:04:10.269409Z,google,cpc,Paid Search,ds_bootcamp_042020,careers for data scientists,weclouddata.com,/contact-us/,PAGEVIEW,[{'index': 1}],/contact-us/,Contact Us - WeCloudData
1607689105.158702,1587020925,mobile,Android,web,2020-04-16,,,,,,,,,,,,
1610873968.1579113,1579643872,mobile,Android,web,2020-01-21,,,,,,,,,,,,
1610873968.1579113,1579294272,mobile,Android,web,2020-01-17,2020-01-17T20:51:12.778988Z,google,cpc,Paid Search,Full-time Bootcamp,data science jobs,weclouddata.com,/learning-paths/?learning_path=42,PAGEVIEW,[{'index': 1}],/learning-paths/?learning_path=42,Learning Paths - WeCloudData
1610873968.1579113,1579199662,mobile,Android,web,2020-01-16,2020-01-16T18:34:22.327845Z,google,cpc,Paid Search,Full-time Bootcamp,data science jobs,weclouddata.com,/learning-paths/?learning_path=42,PAGEVIEW,[{'index': 1}],/learning-paths/?learning_path=42,Learning Paths - WeCloudData
1610873968.1579113,1579169641,mobile,Android,web,2020-01-16,2020-01-16T10:14:01.577934Z,google,cpc,Paid Search,Full-time Bootcamp,data science jobs,weclouddata.com,/learning-paths/?learning_path=42,PAGEVIEW,[{'index': 1}],/learning-paths/?learning_path=42,Learning Paths - WeCloudData
1610873968.1579113,1579113087,mobile,Android,web,2020-01-15,,,,,,,,,,,,
1610979913.1578088,1578276939,mobile,iOS,web,2020-01-05,2020-01-06T02:15:39.601979Z,google,organic,Organic Search,(not set),(not provided),weclouddata.com,/courses/sql-for-data-science/,PAGEVIEW,[{'index': 1}],/courses/sql-for-data-science/,SQL for Data Science - WeCloudData
1610979913.1578088,1578197535,mobile,iOS,web,2020-01-04,2020-01-05T04:12:15.665464Z,google,organic,Organic Search,(not set),(not provided),weclouddata.com,/courses/sql-for-data-science/,PAGEVIEW,[{'index': 1}],/courses/sql-for-data-science/,SQL for Data Science - WeCloudData
1610979913.1578088,1578094023,mobile,iOS,web,2020-01-03,2020-01-03T23:27:03.630484Z,google,organic,Organic Search,(not set),(not provided),weclouddata.com,/,PAGEVIEW,[{'index': 1}],/,Best Data Scinece and AI Courses in Canada | WeCloudData
1610979913.1578088,1578089710,mobile,iOS,web,2020-01-03,,,,,,,,,,,,
1611807748.158718,1587525633,desktop,Macintosh,web,2020-04-21,,,,,,,,,,,,
1611807748.158718,1587487272,desktop,Macintosh,web,2020-04-21,,,,,,,,,,,,
1611807748.158718,1587483703,desktop,Macintosh,web,2020-04-21,,,,,,,,,,,,
1611807748.158718,1587181096,desktop,Macintosh,web,2020-04-17,,,,,,,,,,,,
1612431276.157923,1581780220,mobile,iOS,web,2020-02-15,,,,,,,,,,,,
1612431276.157923,1579658124,mobile,iOS,web,2020-01-21,,,,,,,,,,,,
1612431276.157923,1579363260,mobile,iOS,web,2020-01-18,,,,,,,,,,,,
1612431276.157923,1579230530,mobile,iOS,web,2020-01-16,,,,,,,,,,,,
1615539450.1567523,1582143006,desktop,Windows,web,2020-02-19,2020-02-19T20:10:06.756836Z,google,organic,Organic Search,(not set),(not provided),weclouddata.com,/courses/data-science-diploma/,PAGEVIEW,[{'index': 1}],/courses/data-science-diploma/,Best Data Science Training in Canada | Diploma Program | WeCloudData
1615539450.1567523,1580935636,desktop,Windows,web,2020-02-05,,,,,,,,,,,,
1615539450.1567523,1578334266,desktop,Windows,web,2020-01-06,,,,,,,,,,,,
161592638.1570448,1582947490,mobile,Android,web,2020-02-28,,,,,,,,,,,,
161592638.1570448,1582433647,mobile,Android,web,2020-02-22,,,,,,,,,,,,
161592638.1570448,1582235602,mobile,Android,web,2020-02-20,,,,,,,,,,,,
161592638.1570448,1581565046,mobile,Android,web,2020-02-12,,,,,,,,,,,,
161592638.1570448,1580703528,mobile,Android,web,2020-02-02,,,,,,,,,,,,
161592638.1570448,1579697557,mobile,Android,web,2020-01-22,2020-01-22T12:52:37.611996Z,google,organic,Organic Search,(not set),(not provided),weclouddata.com,/courses/,PAGEVIEW,[{'index': 1}],/courses/,Courses Archive - WeCloudData
1616974601.158655,1588150680,desktop,Windows,web,2020-04-29,2020-04-29T08:58:00.737768Z,google,cpc,Paid Search,DeepLearning_042020,machine learning for,weclouddata.com,/courses/applied-deep-learning/,PAGEVIEW,[{'index': 1}],/courses/applied-deep-learning/,Applied Deep Learning - WeCloudData
1616974601.158655,1588106318,desktop,Windows,web,2020-04-28,2020-04-28T20:38:38.975024Z,google,cpc,Paid Search,DeepLearning_042020,machine learning for,weclouddata.com,/courses/applied-deep-learning/,PAGEVIEW,[{'index': 1}],/courses/applied-deep-learning/,Applied Deep Learning - WeCloudData
1616974601.158655,1588078414,desktop,Windows,web,2020-04-28,2020-04-28T12:53:34.346700Z,google,cpc,Paid Search,DeepLearning_042020,machine learning for,weclouddata.com,/courses/applied-deep-learning/,PAGEVIEW,[{'index': 1}],/courses/applied-deep-learning/,Applied Deep Learning - WeCloudData
1616974601.158655,1587917334,desktop,Windows,web,2020-04-26,2020-04-26T16:08:54.752162Z,google,cpc,Paid Search,DeepLearning_042020,machine learning for,weclouddata.com,/courses/applied-deep-learning/,PAGEVIEW,[{'index': 1}],/courses/applied-deep-learning/,Applied Deep Learning - WeCloudData
1616974601.158655,1587796902,desktop,Windows,web,2020-04-25,2020-04-25T06:41:42.568401Z,google,cpc,Paid Search,DeepLearning_042020,machine learning for,weclouddata.com,/courses/applied-deep-learning/,PAGEVIEW,[{'index': 1}],/courses/applied-deep-learning/,Applied Deep Learning - WeCloudData
1616974601.158655,1587562511,desktop,Windows,web,2020-04-22,2020-04-22T13:35:11.518402Z,google,cpc,Paid Search,DeepLearning_042020,machine learning for,weclouddata.com,/courses/applied-deep-learning/,PAGEVIEW,[{'index': 1}],/courses/applied-deep-learning/,Applied Deep Learning - WeCloudData
1616974601.158655,1587542767,desktop,Windows,web,2020-04-22,2020-04-22T08:06:07.009102Z,google,cpc,Paid Search,DeepLearning_042020,machine learning for,weclouddata.com,/courses/applied-deep-learning/,PAGEVIEW,[{'index': 1}],/courses/applied-deep-learning/,Applied Deep Learning - WeCloudData
1616974601.158655,1587530216,desktop,Windows,web,2020-04-22,2020-04-22T04:36:56.117208Z,google,cpc,Paid Search,DeepLearning_042020,machine learning for,weclouddata.com,/courses/applied-deep-learning/,PAGEVIEW,[{'index': 1}],/courses/applied-deep-learning/,Applied Deep Learning - WeCloudData
1616974601.158655,1587377497,desktop,Windows,web,2020-04-20,2020-04-20T10:11:37.117287Z,google,cpc,Paid Search,DeepLearning_042020,machine learning for,weclouddata.com,/courses/applied-deep-learning/,PAGEVIEW,[{'index': 1}],/courses/applied-deep-learning/,Applied Deep Learning - WeCloudData
1616974601.158655,1587360564,desktop,Windows,web,2020-04-20,2020-04-20T05:29:24.656548Z,google,cpc,Paid Search,DeepLearning_042020,machine learning for,weclouddata.com,/courses/applied-deep-learning/,PAGEVIEW,[{'index': 1}],/courses/applied-deep-learning/,Applied Deep Learning - WeCloudData
1616974601.158655,1587282240,desktop,Windows,web,2020-04-19,2020-04-19T07:44:00.689317Z,google,cpc,Paid Search,DeepLearning_042020,machine learning for,weclouddata.com,/courses/applied-deep-learning/,PAGEVIEW,[{'index': 1}],/courses/applied-deep-learning/,Applied Deep Learning - WeCloudData
1616974601.158655,1587178423,desktop,Windows,web,2020-04-17,2020-04-18T02:53:43.737634Z,google,cpc,Paid Search,DeepLearning_042020,machine learning for,weclouddata.com,/courses/applied-deep-learning/,PAGEVIEW,[{'index': 1}],/courses/applied-deep-learning/,Applied Deep Learning - WeCloudData
1616974601.158655,1586667800,desktop,Windows,web,2020-04-12,2020-04-12T05:03:20.545606Z,google,cpc,Paid Search,DeepLearning_042020,machine learning for,weclouddata.com,/courses/applied-deep-learning/,PAGEVIEW,[{'index': 1}],/courses/applied-deep-learning/,Applied Deep Learning - WeCloudData
1616974601.158655,1586550884,desktop,Windows,web,2020-04-10,2020-04-10T20:34:44.064594Z,google,cpc,Paid Search,DeepLearning_042020,machine learning for,weclouddata.com,/courses/applied-deep-learning/,PAGEVIEW,[{'index': 1}],/courses/applied-deep-learning/,Applied Deep Learning - WeCloudData
1617357538.1583464,1583757441,mobile,Android,web,2020-03-09,2020-03-09T12:37:21.616532Z,google,organic,Organic Search,(not set),(not provided),weclouddata.com,/courses/big-data-for-data-scientists/,PAGEVIEW,[{'index': 1}],/courses/big-data-for-data-scientists/,Big Data for Data Scientists - WeCloudData
1617357538.1583464,1583518119,mobile,Android,web,2020-03-06,,,,,,,,,,,,
1617357538.1583464,1583464342,mobile,Android,web,2020-03-05,,,,,,,,,,,,
1618375664.1585536,1585551954,mobile,Android,web,2020-03-30,2020-03-30T07:05:54.158629Z,google,cpc,Display,BigData_032020_Blobal,(content targeting),weclouddata.com,/courses/big-data-for-data-scientists/,PAGEVIEW,[{'index': 1}],/courses/big-data-for-data-scientists/,Big Data for Data Scientists - WeCloudData
1618375664.1585536,1585548155,mobile,Android,web,2020-03-30,2020-03-30T06:02:35.120142Z,google,cpc,Display,BigData_032020_Blobal,(content targeting),weclouddata.com,/courses/big-data-for-data-scientists/,PAGEVIEW,[{'index': 1}],/courses/big-data-for-data-scientists/,Big Data for Data Scientists - WeCloudData
1618375664.1585536,1585544830,mobile,Android,web,2020-03-30,2020-03-30T05:07:10.176048Z,google,cpc,Display,BigData_032020_Blobal,(content targeting),weclouddata.com,/courses/big-data-for-data-scientists/,PAGEVIEW,[{'index': 1}],/courses/big-data-for-data-scientists/,Big Data for Data Scientists - WeCloudData
1619440068.1582317,1582551950,mobile,iOS,web,2020-02-24,2020-02-24T13:45:50.227653Z,google,cpc,Paid Search,Full-time Bootcamp,data science course toronto,weclouddata.com,/courses/data-science-diploma/,PAGEVIEW,[{'index': 1}],/courses/data-science-diploma/,Best Data Science Training in Canada | Diploma Program | WeCloudData
1619440068.1582317,1582481633,mobile,iOS,web,2020-02-23,2020-02-23T18:13:53.077236Z,google,cpc,Paid Search,Full-time Bootcamp,data science course toronto,weclouddata.com,/courses/data-science-diploma/,PAGEVIEW,[{'index': 1}],/courses/data-science-diploma/,Best Data Science Training in Canada | Diploma Program | WeCloudData
1619440068.1582317,1582330453,mobile,iOS,web,2020-02-21,,,,,,,,,,,,
1619440068.1582317,1582325300,mobile,iOS,web,2020-02-21,2020-02-21T22:48:20.968778Z,google,cpc,Paid Search,Full-time Bootcamp,data science course toronto,weclouddata.com,/courses/data-science-diploma/,PAGEVIEW,[{'index': 1}],/courses/data-science-diploma/,Best Data Science Training in Canada | Diploma Program | WeCloudData
1619440068.1582317,1582319133,mobile,iOS,web,2020-02-21,,,,,,,,,,,,
1619440068.1582317,1582318815,mobile,iOS,web,2020-02-21,,,,,,,,,,,,
1620813986.1585822,1585914018,desktop,Windows,web,2020-04-03,2020-04-03T11:40:18.715659Z,google,organic,Organic Search,(not set),(not provided),weclouddata.com,/,PAGEVIEW,[{'index': 1}],/,Best Data Science and AI Courses in Canada | WeCloudData
1620813986.1585822,1585822535,desktop,Windows,web,2020-04-02,2020-04-02T10:15:35.838233Z,google,organic,Organic Search,(not set),(not provided),weclouddata.com,/,PAGEVIEW,[{'index': 1}],/,Best Data Science and AI Courses in Canada | WeCloudData
1620813986.1585822,1585822483,desktop,Windows,web,2020-04-02,2020-04-02T10:14:43.286960Z,switchup.org,referral,Referral,(not set),(not set),weclouddata.com,/,PAGEVIEW,[{'index': 1}],/,Best Data Science and AI Courses in Canada | WeCloudData
1621632647.1587029,1587041289,mobile,Android,web,2020-04-16,,,,,,,,,,,,
